"feature","method","group1","group2","p_values","adj_method","p_adjust"
"ko00590","limma voom","Pro-inflammatory","Pro-survival","0.0450663103457052","BH",0.187754654222408
"ko00061","limma voom","Pro-inflammatory","Pro-survival","0.860063705281161","BH",0.916771202332666
"ko03070","limma voom","Pro-inflammatory","Pro-survival","0.481720033556603","BH",0.67720062688392
"ko00253","limma voom","Pro-inflammatory","Pro-survival","0.37799487675208","BH",0.559778672442012
"ko03060","limma voom","Pro-inflammatory","Pro-survival","0.173038438595505","BH",0.37718491109582
"ko00380","limma voom","Pro-inflammatory","Pro-survival","0.241876017517504","BH",0.461684204999603
"ko00500","limma voom","Pro-inflammatory","Pro-survival","0.00883224116036898","BH",0.0685381914044633
"ko05120","limma voom","Pro-inflammatory","Pro-survival","0.354510824452607","BH",0.545079918335091
"ko04964","limma voom","Pro-inflammatory","Pro-survival","0.00448707154270253","BH",0.0458153620675943
"ko04962","limma voom","Pro-inflammatory","Pro-survival","0.89131827560225","BH",0.934679705226143
"ko00625","limma voom","Pro-inflammatory","Pro-survival","0.0720986243230562","BH",0.236505274834941
"ko00624","limma voom","Pro-inflammatory","Pro-survival","0.198433045074949","BH",0.418434899397175
"ko00627","limma voom","Pro-inflammatory","Pro-survival","0.950720133811077","BH",0.960623468538276
"ko00626","limma voom","Pro-inflammatory","Pro-survival","0.878384652933178","BH",0.931183730431894
"ko00621","limma voom","Pro-inflammatory","Pro-survival","0.257687146811054","BH",0.463622485729128
"ko00620","limma voom","Pro-inflammatory","Pro-survival","0.0409752929644925","BH",0.180663791707081
"ko00623","limma voom","Pro-inflammatory","Pro-survival","0.0566058892555605","BH",0.214032806243243
"ko00622","limma voom","Pro-inflammatory","Pro-survival","0.139819808352068","BH",0.321435447467652
"ko00270","limma voom","Pro-inflammatory","Pro-survival","0.11301445831754","BH",0.306071975694535
"ko00940","limma voom","Pro-inflammatory","Pro-survival","0.699589508420502","BH",0.793686342886418
